1776;0;0
Elapsed time;Relative error;best fitness;optimal
5.90068;12.6689;2001;1776
5.90232;12.6689;2001;1776
5.90427;12.6689;2001;1776
5.90613;12.6689;2001;1776
5.90793;12.6689;2001;1776
5.90968;12.6689;2001;1776
5.91153;12.6689;2001;1776
5.91334;12.6689;2001;1776
5.91519;12.6689;2001;1776
5.91715;12.6689;2001;1776
5.91918;12.6689;2001;1776
5.92091;12.6689;2001;1776
5.92286;12.6689;2001;1776
5.92476;12.6689;2001;1776
5.9272;12.6689;2001;1776
5.92917;12.6689;2001;1776
5.93106;12.6689;2001;1776
5.93302;12.6689;2001;1776
5.93491;12.6689;2001;1776
5.93686;12.6689;2001;1776
5.93893;12.6689;2001;1776
5.94096;12.6689;2001;1776
5.94296;12.6689;2001;1776
5.94484;12.6689;2001;1776
5.94703;12.6689;2001;1776
5.94907;12.6689;2001;1776
5.95079;12.6689;2001;1776
5.95254;12.6689;2001;1776
5.95461;12.6689;2001;1776
5.9565;12.6689;2001;1776
5.95829;12.6689;2001;1776
5.96002;12.6689;2001;1776
5.96181;12.6689;2001;1776
5.96363;12.6689;2001;1776
5.96554;12.6689;2001;1776
5.96778;12.6689;2001;1776
5.96967;12.6689;2001;1776
5.97149;12.6689;2001;1776
5.9735;12.6689;2001;1776
5.97528;12.6689;2001;1776
5.97707;12.6689;2001;1776
5.97886;12.6689;2001;1776
5.98069;12.6689;2001;1776
5.9824;12.6689;2001;1776
5.98421;12.6689;2001;1776
5.98614;12.6689;2001;1776
5.98802;12.6689;2001;1776
5.98984;12.6689;2001;1776
5.99157;12.6689;2001;1776
5.99327;12.6689;2001;1776
5.99512;12.6689;2001;1776
5.997;12.6689;2001;1776
5.99888;12.6689;2001;1776
6.00086;12.6689;2001;1776
6.00274;12.6689;2001;1776
6.00618;12.6689;2001;1776
6.00801;12.6689;2001;1776
6.00973;12.6689;2001;1776
6.01168;12.6689;2001;1776
6.01341;12.6689;2001;1776
6.01516;12.6689;2001;1776
6.01693;12.6689;2001;1776
6.01846;12.6689;2001;1776
6.02009;12.6689;2001;1776
6.02185;12.6689;2001;1776
6.02347;12.6689;2001;1776
6.02516;12.6689;2001;1776
6.02678;12.6689;2001;1776
6.02845;12.6689;2001;1776
6.02996;12.6689;2001;1776
6.03161;12.6689;2001;1776
6.03311;12.6689;2001;1776
6.03459;12.6689;2001;1776
6.03612;12.6689;2001;1776
6.03753;12.6689;2001;1776
6.03899;12.6689;2001;1776
6.04051;12.6689;2001;1776
6.04195;12.6689;2001;1776
6.0435;12.6689;2001;1776
6.04512;12.6689;2001;1776
6.04662;12.6689;2001;1776
6.04837;12.6689;2001;1776
6.04984;12.6689;2001;1776
6.05139;12.6689;2001;1776
6.05283;12.6689;2001;1776
6.05439;12.6689;2001;1776
6.05588;12.6689;2001;1776
6.05741;12.6689;2001;1776
6.05897;12.6689;2001;1776
6.06043;12.6689;2001;1776
6.06188;12.6689;2001;1776
6.06329;12.6689;2001;1776
6.06473;12.6689;2001;1776
6.06631;12.6689;2001;1776
6.06783;12.6689;2001;1776
6.06929;12.6689;2001;1776
6.07071;12.6689;2001;1776
6.07225;12.6689;2001;1776
6.0737;12.6689;2001;1776
6.0752;12.6689;2001;1776
6.07663;12.6689;2001;1776
6.07816;12.6689;2001;1776
6.07956;12.6689;2001;1776
6.08106;12.6689;2001;1776
6.08246;12.6689;2001;1776
6.08375;12.6689;2001;1776
6.0852;12.6689;2001;1776
6.08657;12.6689;2001;1776
6.088;12.6689;2001;1776
6.08939;12.6689;2001;1776
6.09078;12.6689;2001;1776
6.09225;12.6689;2001;1776
6.09359;12.6689;2001;1776
6.09511;12.6689;2001;1776
6.09644;12.6689;2001;1776
6.09788;12.6689;2001;1776
6.09946;12.6689;2001;1776
6.10093;12.6689;2001;1776
6.10242;12.6689;2001;1776
6.1039;12.6689;2001;1776
6.10545;12.6689;2001;1776
6.10687;12.6689;2001;1776
6.10845;12.6689;2001;1776
6.10984;12.6689;2001;1776
6.11136;12.6689;2001;1776
6.11278;12.6689;2001;1776
6.11411;12.6689;2001;1776
6.1155;12.6689;2001;1776
6.11695;12.6689;2001;1776
6.11846;12.6689;2001;1776
6.11981;12.6689;2001;1776
6.12113;12.6689;2001;1776
6.12254;12.6689;2001;1776
6.12394;12.6689;2001;1776
6.12558;12.6689;2001;1776
6.12702;12.6689;2001;1776
6.1285;12.6689;2001;1776
6.1301;12.6689;2001;1776
6.13156;12.6689;2001;1776
6.13295;12.6689;2001;1776
6.1344;12.6689;2001;1776
6.13585;12.6689;2001;1776
6.13715;12.6689;2001;1776
6.13863;12.6689;2001;1776
6.14018;12.6689;2001;1776
6.14171;12.6689;2001;1776
6.1431;12.6689;2001;1776
6.14439;12.6689;2001;1776
6.14582;12.6689;2001;1776
6.14722;12.6689;2001;1776
6.14869;12.6689;2001;1776
6.15016;12.6689;2001;1776
6.15146;12.6689;2001;1776
6.15278;12.6689;2001;1776
6.1542;12.6689;2001;1776
6.15557;12.6689;2001;1776
6.15697;12.6689;2001;1776
6.15835;12.6689;2001;1776
6.15961;12.6689;2001;1776
6.16089;12.6689;2001;1776
6.16228;12.6689;2001;1776
6.16357;12.6689;2001;1776
6.16508;12.6689;2001;1776
6.16645;12.6689;2001;1776
6.16777;12.6689;2001;1776
6.16912;12.6689;2001;1776
6.17054;12.6689;2001;1776
6.17201;12.6689;2001;1776
6.17347;12.6689;2001;1776
6.17491;12.6689;2001;1776
6.17627;12.6689;2001;1776
6.17761;12.6689;2001;1776
6.17925;12.6689;2001;1776
6.18058;12.6689;2001;1776
6.18207;12.6689;2001;1776
6.18359;12.6689;2001;1776
6.18486;12.6689;2001;1776
6.18678;12.6689;2001;1776
6.18881;12.6689;2001;1776
6.19081;12.6689;2001;1776
6.19243;12.6689;2001;1776
6.19443;12.6689;2001;1776
6.19651;12.6689;2001;1776
6.19822;12.6689;2001;1776
6.19974;12.6689;2001;1776
6.2013;12.6689;2001;1776
6.20272;12.6689;2001;1776
6.20413;12.6689;2001;1776
6.20541;12.6689;2001;1776
6.20716;12.6689;2001;1776
6.20859;12.6689;2001;1776
6.21;12.6689;2001;1776
6.21154;12.6689;2001;1776
6.21306;12.6689;2001;1776
6.21448;12.6689;2001;1776
6.21593;12.6689;2001;1776
6.2174;12.6689;2001;1776
6.21884;12.6689;2001;1776
6.22028;12.6689;2001;1776
6.22161;12.6689;2001;1776
6.22302;12.6689;2001;1776
6.22435;12.6689;2001;1776
6.22572;12.6689;2001;1776
6.2276;12.6689;2001;1776
6.2289;12.6689;2001;1776
6.23028;12.6689;2001;1776
6.23173;12.6689;2001;1776
6.23305;12.6689;2001;1776
6.23445;12.6689;2001;1776
6.2359;12.6689;2001;1776
6.23737;12.6689;2001;1776
6.23878;12.6689;2001;1776
6.24015;12.6689;2001;1776
6.24172;12.6689;2001;1776
6.24364;12.6689;2001;1776
6.24552;12.6689;2001;1776
6.24753;12.6689;2001;1776
6.24936;12.6689;2001;1776
6.25079;12.6689;2001;1776
6.25231;12.6689;2001;1776
6.25376;12.6689;2001;1776
6.25511;12.6689;2001;1776
6.25662;12.6689;2001;1776
6.25801;12.6689;2001;1776
6.25955;12.6689;2001;1776
6.26097;12.6689;2001;1776
6.26237;12.6689;2001;1776
6.26386;12.6689;2001;1776
6.26533;12.6689;2001;1776
6.26684;12.6689;2001;1776
6.26834;12.6689;2001;1776
6.26975;12.6689;2001;1776
6.27113;12.6689;2001;1776
6.27269;12.6689;2001;1776
6.27463;12.6689;2001;1776
6.27613;12.6689;2001;1776
6.27759;12.6689;2001;1776
6.27907;12.6689;2001;1776
6.28055;12.6689;2001;1776
6.28199;12.6689;2001;1776
6.28326;12.6689;2001;1776
6.28471;12.6689;2001;1776
6.28624;12.6689;2001;1776
6.28761;12.6689;2001;1776
6.28911;12.6689;2001;1776
6.29053;12.6689;1985;1776
6.29212;11.768;1985;1776
6.29357;11.768;1985;1776
6.29518;11.768;1985;1776
6.29674;11.768;1985;1776
6.29831;11.768;1985;1776
6.29988;11.768;1985;1776
6.30151;11.768;1985;1776
6.30305;11.768;1985;1776
6.30454;11.768;1985;1776
6.30631;11.768;1985;1776
6.30839;11.768;1985;1776
6.31009;11.768;1985;1776
6.31147;11.768;1985;1776
6.31304;11.768;1985;1776
6.31462;11.768;1985;1776
6.31627;11.768;1985;1776
6.31789;11.768;1985;1776
6.31959;11.768;1985;1776
6.32128;11.768;1985;1776
6.32298;11.768;1985;1776
6.32469;11.768;1985;1776
6.3265;11.768;1985;1776
6.32822;11.768;1985;1776
6.32984;11.768;1985;1776
6.33158;11.768;1985;1776
6.33313;11.768;1985;1776
6.33473;11.768;1985;1776
6.33656;11.768;1985;1776
6.33825;11.768;1985;1776
6.3401;11.768;1985;1776
6.34229;11.768;1985;1776
6.34408;11.768;1985;1776
6.34577;11.768;1985;1776
6.3477;11.768;1985;1776
6.34945;11.768;1985;1776
6.35126;11.768;1985;1776
6.35324;11.768;1985;1776
6.35503;11.768;1985;1776
6.35682;11.768;1985;1776
6.35856;11.768;1985;1776
6.36019;11.768;1985;1776
6.36179;11.768;1985;1776
6.36361;11.768;1985;1776
6.36534;11.768;1985;1776
6.36699;11.768;1985;1776
6.36877;11.768;1985;1776
6.37045;11.768;1985;1776
6.37226;11.768;1985;1776
6.37404;11.768;1985;1776
6.37599;11.768;1985;1776
6.37744;11.768;1985;1776
6.37909;11.768;1985;1776
6.38099;11.768;1985;1776
6.38277;11.768;1985;1776
6.38439;11.768;1985;1776
6.38608;11.768;1985;1776
6.3878;11.768;1985;1776
6.38945;11.768;1985;1776
6.39107;11.768;1985;1776
6.39282;11.768;1985;1776
6.39473;11.768;1985;1776
6.39651;11.768;1985;1776
6.3982;11.768;1985;1776
6.40011;11.768;1985;1776
6.40185;11.768;1985;1776
6.40352;11.768;1985;1776
6.40535;11.768;1985;1776
6.40737;11.768;1985;1776
6.40931;11.768;1985;1776
6.41112;11.768;1985;1776
6.41306;11.768;1985;1776
6.4147;11.768;1985;1776
6.41626;11.768;1985;1776
6.41795;11.768;1985;1776
6.4197;11.768;1985;1776
6.42159;11.768;1985;1776
6.42349;11.768;1985;1776
6.42539;11.768;1985;1776
6.42729;11.768;1985;1776
6.42879;11.768;1985;1776
6.43044;11.768;1985;1776
6.43232;11.768;1985;1776
6.43412;11.768;1985;1776
6.43591;11.768;1985;1776
6.43787;11.768;1985;1776
6.43972;11.768;1985;1776
6.44232;11.768;1985;1776
6.44426;11.768;1985;1776
6.44616;11.768;1985;1776
6.44806;11.768;1985;1776
6.45017;11.768;1985;1776
6.45216;11.768;1985;1776
6.45404;11.768;1985;1776
6.45595;11.768;1985;1776
6.4579;11.768;1985;1776
6.45973;11.768;1985;1776
6.46162;11.768;1985;1776
6.46329;11.768;1985;1776
6.46511;11.768;1985;1776
6.46705;11.768;1985;1776
6.46906;11.768;1985;1776
6.47105;11.768;1985;1776
6.4729;11.768;1985;1776
6.47531;11.768;1985;1776
6.47739;11.768;1985;1776
6.47937;11.768;1985;1776
6.48116;11.768;1985;1776
6.48328;11.768;1985;1776
6.48514;11.768;1985;1776
6.48704;11.768;1985;1776
6.48893;11.768;1985;1776
6.49098;11.768;1985;1776
6.49281;11.768;1985;1776
6.49465;11.768;1985;1776
6.49656;11.768;1985;1776
6.49848;11.768;1985;1776
6.50035;11.768;1985;1776
6.5022;11.768;1985;1776
6.50417;11.768;1985;1776
6.50598;11.768;1985;1776
6.5078;11.768;1985;1776
6.50978;11.768;1985;1776
6.51163;11.768;1985;1776
6.51379;11.768;1985;1776
6.51566;11.768;1985;1776
6.51757;11.768;1985;1776
6.51944;11.768;1985;1776
6.52107;11.768;1985;1776
6.52295;11.768;1985;1776
6.52479;11.768;1985;1776
6.52658;11.768;1985;1776
6.52844;11.768;1985;1776
6.53035;11.768;1985;1776
6.53209;11.768;1985;1776
6.53395;11.768;1985;1776
6.53588;11.768;1985;1776
6.53758;11.768;1985;1776
6.53923;11.768;1985;1776
6.54163;11.768;1985;1776
6.54395;11.768;1985;1776
6.54589;11.768;1985;1776
6.54787;11.768;1985;1776
6.5498;11.768;1985;1776
6.5516;11.768;1985;1776
6.55356;11.768;1985;1776
6.55544;11.768;1985;1776
6.5573;11.768;1985;1776
6.55913;11.768;1985;1776
6.56091;11.768;1985;1776
6.56293;11.768;1985;1776
6.56482;11.768;1985;1776
6.56667;11.768;1985;1776
6.56857;11.768;1985;1776
6.57046;11.768;1985;1776
6.57228;11.768;1985;1776
6.57455;11.768;1985;1776
6.57714;11.768;1985;1776
6.57906;11.768;1985;1776
6.58106;11.768;1985;1776
6.58279;11.768;1985;1776
6.58477;11.768;1985;1776
6.58688;11.768;1985;1776
6.58871;11.768;1985;1776
6.59066;11.768;1985;1776
6.59241;11.768;1985;1776
6.59439;11.768;1985;1776
6.59628;11.768;1985;1776
6.59808;11.768;1985;1776
6.60004;11.768;1985;1776
6.60182;11.768;1985;1776
6.60382;11.768;1985;1776
6.60588;11.768;1985;1776
6.60777;11.768;1985;1776
6.60956;11.768;1985;1776
6.61138;11.768;1985;1776
6.61321;11.768;1985;1776
6.61493;11.768;1985;1776
6.61682;11.768;1985;1776
6.61846;11.768;1985;1776
6.62016;11.768;1985;1776
6.62186;11.768;1985;1776
6.6235;11.768;1985;1776
6.62515;11.768;1985;1776
6.62697;11.768;1985;1776
6.62861;11.768;1985;1776
6.63039;11.768;1985;1776
6.632;11.768;1985;1776
6.63354;11.768;1985;1776
6.63523;11.768;1985;1776
6.63679;11.768;1985;1776
6.63832;11.768;1985;1776
6.63978;11.768;1985;1776
6.64132;11.768;1985;1776
6.64292;11.768;1985;1776
6.64445;11.768;1985;1776
6.64607;11.768;1985;1776
6.64775;11.768;1985;1776
6.64941;11.768;1985;1776
6.65101;11.768;1985;1776
6.65265;11.768;1985;1776
6.65422;11.768;1985;1776
6.65565;11.768;1985;1776
6.65725;11.768;1985;1776
6.65882;11.768;1985;1776
6.66032;11.768;1985;1776
6.66197;11.768;1985;1776
6.66347;11.768;1985;1776
6.66497;11.768;1985;1776
6.66652;11.768;1985;1776
6.66808;11.768;1985;1776
6.66949;11.768;1985;1776
6.67089;11.768;1985;1776
6.67232;11.768;1985;1776
6.67384;11.768;1985;1776
6.67526;11.768;1985;1776
6.67669;11.768;1985;1776
6.6781;11.768;1985;1776
6.67963;11.768;1985;1776
6.68097;11.768;1985;1776
6.68248;11.768;1985;1776
6.68411;11.768;1985;1776
6.68558;11.768;1985;1776
6.68705;11.768;1985;1776
6.68835;11.768;1985;1776
6.68973;11.768;1985;1776
6.69102;11.768;1985;1776
6.69245;11.768;1985;1776
6.69384;11.768;1985;1776
6.69529;11.768;1985;1776
6.69654;11.768;1985;1776
6.69804;11.768;1985;1776
6.69956;11.768;1985;1776
6.70108;11.768;1985;1776
6.70252;11.768;1985;1776
6.70385;11.768;1985;1776
6.70531;11.768;1985;1776
6.70662;11.768;1985;1776
6.70804;11.768;1985;1776
6.70953;11.768;1985;1776
6.71103;11.768;1985;1776
6.71253;11.768;1985;1776
6.71401;11.768;1985;1776
6.71569;11.768;1985;1776
6.71762;11.768;1985;1776
6.71936;11.768;1985;1776
6.7208;11.768;1985;1776
6.72214;11.768;1985;1776
6.7235;11.768;1985;1776
6.72492;11.768;1985;1776
6.72632;11.768;1985;1776
6.72779;11.768;1985;1776
6.72931;11.768;1985;1776
6.73072;11.768;1985;1776
6.73233;11.768;1985;1776
6.73362;11.768;1985;1776
6.73509;11.768;1985;1776
6.7364;11.768;1985;1776
6.73776;11.768;1985;1776
6.73928;11.768;1985;1776
6.74072;11.768;1985;1776
6.7421;11.768;1985;1776
6.7436;11.768;1985;1776
6.74494;11.768;1985;1776
6.74626;11.768;1985;1776
6.74779;11.768;1985;1776
6.74919;11.768;1985;1776
6.75068;11.768;1985;1776
6.7521;11.768;1985;1776
6.75349;11.768;1985;1776
6.75492;11.768;1985;1776
6.75629;11.768;1985;1776
6.75782;11.768;1985;1776
6.75921;11.768;1985;1776
6.76063;11.768;1985;1776
6.7618;11.768;1985;1776
6.76339;11.768;1985;1776
6.76479;11.768;1985;1776
6.76634;11.768;1985;1776
6.76776;11.768;1985;1776
6.76922;11.768;1985;1776
6.77061;11.768;1985;1776
6.77198;11.768;1985;1776
6.7732;11.768;1985;1776
6.77463;11.768;1985;1776
6.77584;11.768;1985;1776
6.77731;11.768;1985;1776
6.77888;11.768;1985;1776
6.78034;11.768;1985;1776
6.78174;11.768;1985;1776
6.78318;11.768;1985;1776
6.78456;11.768;1985;1776
6.78605;11.768;1985;1776
6.78744;11.768;1985;1776
6.78871;11.768;1985;1776
6.7901;11.768;1985;1776
6.79155;11.768;1985;1776
6.79292;11.768;1985;1776
6.79434;11.768;1985;1776
6.79574;11.768;1985;1776
6.79707;11.768;1985;1776
6.79847;11.768;1985;1776
6.79988;11.768;1985;1776
6.80124;11.768;1985;1776
6.80259;11.768;1985;1776
6.80402;11.768;1985;1776
6.80528;11.768;1985;1776
6.80658;11.768;1985;1776
6.80792;11.768;1985;1776
6.80934;11.768;1985;1776
6.81072;11.768;1985;1776
6.81214;11.768;1985;1776
6.81346;11.768;1985;1776
6.81489;11.768;1985;1776
6.81631;11.768;1985;1776
6.81772;11.768;1985;1776
6.81919;11.768;1985;1776
6.82055;11.768;1985;1776
6.82201;11.768;1985;1776
6.82343;11.768;1985;1776
6.82486;11.768;1985;1776
6.82609;11.768;1985;1776
6.82758;11.768;1985;1776
6.8291;11.768;1985;1776
6.83059;11.768;1985;1776
6.83185;11.768;1985;1776
6.83319;11.768;1985;1776
6.83455;11.768;1985;1776
6.8359;11.768;1985;1776
6.83737;11.768;1985;1776
6.83871;11.768;1985;1776
6.84024;11.768;1985;1776
6.8419;11.768;1985;1776
6.84347;11.768;1985;1776
6.84466;11.768;1985;1776
6.84588;11.768;1985;1776
6.84741;11.768;1985;1776
6.84886;11.768;1985;1776
6.85026;11.768;1985;1776
6.85159;11.768;1985;1776
6.8529;11.768;1985;1776
6.8543;11.768;1985;1776
6.85563;11.768;1985;1776
6.85697;11.768;1985;1776
6.85833;11.768;1985;1776
6.85972;11.768;1985;1776
6.86104;11.768;1985;1776
6.86246;11.768;1985;1776
6.86392;11.768;1985;1776
6.86531;11.768;1985;1776
6.8667;11.768;1985;1776
6.86817;11.768;1985;1776
6.86966;11.768;1985;1776
6.87105;11.768;1985;1776
6.87239;11.768;1985;1776
6.87392;11.768;1985;1776
6.87514;11.768;1985;1776
6.87657;11.768;1985;1776
6.87803;11.768;1985;1776
6.87945;11.768;1985;1776
6.88076;11.768;1985;1776
6.88219;11.768;1985;1776
6.88355;11.768;1985;1776
6.88488;11.768;1985;1776
6.88627;11.768;1985;1776
6.88765;11.768;1985;1776
6.88905;11.768;1985;1776
6.89048;11.768;1985;1776
6.89184;11.768;1985;1776
6.89321;11.768;1985;1776
6.89458;11.768;1985;1776
6.89593;11.768;1985;1776
6.89741;11.768;1985;1776
6.8987;11.768;1985;1776
6.89995;11.768;1985;1776
6.90118;11.768;1985;1776
6.90249;11.768;1985;1776
6.90383;11.768;1985;1776
6.90524;11.768;1985;1776
6.90659;11.768;1985;1776
6.90791;11.768;1985;1776
6.9092;11.768;1985;1776
6.91067;11.768;1985;1776
6.91219;11.768;1985;1776
6.9135;11.768;1985;1776
6.91492;11.768;1985;1776
6.91642;11.768;1985;1776
6.91779;11.768;1985;1776
6.91924;11.768;1985;1776
6.92065;11.768;1985;1776
6.92215;11.768;1985;1776
6.92358;11.768;1985;1776
6.92506;11.768;1985;1776
6.9265;11.768;1985;1776
6.9278;11.768;1985;1776
6.92925;11.768;1985;1776
6.93062;11.768;1985;1776
6.93211;11.768;1985;1776
6.93364;11.768;1985;1776
6.93524;11.768;1985;1776
6.93679;11.768;1985;1776
6.93826;11.768;1985;1776
6.9397;11.768;1985;1776
6.94116;11.768;1985;1776
6.94263;11.768;1985;1776
6.94404;11.768;1985;1776
6.94555;11.768;1985;1776
6.94695;11.768;1985;1776
6.94838;11.768;1985;1776
6.94985;11.768;1985;1776
6.95135;11.768;1985;1776
6.95281;11.768;1985;1776
6.95419;11.768;1985;1776
6.95563;11.768;1985;1776
6.95703;11.768;1985;1776
6.95838;11.768;1985;1776
6.95967;11.768;1985;1776
6.96105;11.768;1985;1776
6.96251;11.768;1985;1776
6.96381;11.768;1985;1776
6.96522;11.768;1985;1776
6.96654;11.768;1985;1776
6.96791;11.768;1985;1776
6.96925;11.768;1985;1776
6.97071;11.768;1985;1776
6.97216;11.768;1985;1776
6.97363;11.768;1985;1776
6.97509;11.768;1985;1776
6.97673;11.768;1985;1776
6.97863;11.768;1985;1776
6.98013;11.768;1985;1776
6.98147;11.768;1985;1776
6.98305;11.768;1985;1776
6.98458;11.768;1985;1776
6.98621;11.768;1985;1776
6.98759;11.768;1985;1776
6.98908;11.768;1985;1776
6.99053;11.768;1985;1776
6.99204;11.768;1985;1776
6.99353;11.768;1985;1776
6.99501;11.768;1985;1776
6.99668;11.768;1985;1776
6.99812;11.768;1985;1776
6.99962;11.768;1985;1776
7.00107;11.768;1985;1776
7.00245;11.768;1985;1776
7.00415;11.768;1985;1776
7.00707;11.768;1985;1776
7.00863;11.768;1985;1776
7.01036;11.768;1985;1776
7.01212;11.768;1985;1776
7.01372;11.768;1985;1776
7.01527;11.768;1985;1776
7.01682;11.768;1985;1776
7.0184;11.768;1985;1776
7.02008;11.768;1985;1776
7.0217;11.768;1985;1776
7.02333;11.768;1985;1776
7.02496;11.768;1985;1776
7.0265;11.768;1985;1776
7.02819;11.768;1985;1776
7.02978;11.768;1985;1776
7.03143;11.768;1985;1776
7.03298;11.768;1985;1776
7.03475;11.768;1985;1776
7.03647;11.768;1985;1776
7.03822;11.768;1985;1776
7.0399;11.768;1985;1776
7.04149;11.768;1985;1776
7.04358;11.768;1985;1776
7.04585;11.768;1985;1776
7.04739;11.768;1985;1776
7.04915;11.768;1985;1776
7.05082;11.768;1985;1776
7.05248;11.768;1985;1776
7.05427;11.768;1985;1776
7.05604;11.768;1985;1776
7.05789;11.768;1985;1776
7.05961;11.768;1985;1776
7.06123;11.768;1985;1776
7.06304;11.768;1985;1776
7.06481;11.768;1985;1776
7.06678;11.768;1985;1776
7.0685;11.768;1985;1776
7.07031;11.768;1985;1776
7.07212;11.768;1985;1776
7.07402;11.768;1985;1776
7.07622;11.768;1985;1776
7.07824;11.768;1985;1776
7.08004;11.768;1985;1776
7.08183;11.768;1985;1776
7.08355;11.768;1985;1776
7.08539;11.768;1985;1776
7.08725;11.768;1985;1776
7.08917;11.768;1985;1776
7.09099;11.768;1985;1776
7.09275;11.768;1985;1776
7.09454;11.768;1985;1776
7.09635;11.768;1985;1776
7.0981;11.768;1985;1776
7.09995;11.768;1985;1776
7.10176;11.768;1985;1776
7.10377;11.768;1985;1776
7.10577;11.768;1985;1776
7.10766;11.768;1985;1776
7.10953;11.768;1985;1776
7.11157;11.768;1985;1776
7.11355;11.768;1985;1776
7.11534;11.768;1985;1776
7.11721;11.768;1985;1776
7.11892;11.768;1985;1776
7.12086;11.768;1985;1776
7.12291;11.768;1985;1776
7.12474;11.768;1985;1776
7.12655;11.768;1985;1776
7.12848;11.768;1985;1776
7.13038;11.768;1985;1776
7.13234;11.768;1985;1776
7.13431;11.768;1985;1776
7.13642;11.768;1985;1776
7.13833;11.768;1985;1776
7.14015;11.768;1985;1776
7.14216;11.768;1985;1776
7.1445;11.768;1985;1776
7.14699;11.768;1985;1776
7.14893;11.768;1985;1776
7.15099;11.768;1985;1776
7.15306;11.768;1985;1776
7.1551;11.768;1985;1776
7.15707;11.768;1985;1776
7.1589;11.768;1985;1776
7.16066;11.768;1985;1776
7.16244;11.768;1985;1776
7.16444;11.768;1985;1776
7.16646;11.768;1985;1776
7.16829;11.768;1985;1776
7.17033;11.768;1985;1776
7.17208;11.768;1985;1776
7.17403;11.768;1985;1776
7.17598;11.768;1985;1776
7.17868;11.768;1985;1776
7.18058;11.768;1985;1776
7.18247;11.768;1985;1776
7.18431;11.768;1985;1776
7.18605;11.768;1985;1776
7.18783;11.768;1985;1776
7.18957;11.768;1985;1776
7.19144;11.768;1985;1776
7.19353;11.768;1985;1776
7.19544;11.768;1985;1776
7.19736;11.768;1985;1776
7.19911;11.768;1985;1776
7.20113;11.768;1985;1776
7.20309;11.768;1985;1776
7.20497;11.768;1985;1776
7.2069;11.768;1985;1776
7.20885;11.768;1985;1776
7.21097;11.768;1985;1776
7.21291;11.768;1985;1776
7.21488;11.768;1985;1776
7.21686;11.768;1985;1776
7.21879;11.768;1985;1776
7.22072;11.768;1985;1776
7.22259;11.768;1985;1776
7.22444;11.768;1985;1776
7.22635;11.768;1985;1776
7.22824;11.768;1985;1776
7.23004;11.768;1985;1776
7.23177;11.768;1985;1776
7.2337;11.768;1985;1776
7.23565;11.768;1985;1776
7.23751;11.768;1985;1776
7.23935;11.768;1985;1776
7.24135;11.768;1985;1776
7.24365;11.768;1985;1776
7.24644;11.768;1985;1776
7.24912;11.768;1985;1776
7.252;11.768;1985;1776
7.25485;11.768;1985;1776
7.25777;11.768;1985;1776
7.25979;11.768;1985;1776
7.26186;11.768;1985;1776
7.26375;11.768;1985;1776
7.26573;11.768;1985;1776
7.26765;11.768;1985;1776
7.26967;11.768;1985;1776
7.27157;11.768;1985;1776
7.27351;11.768;1985;1776
7.27545;11.768;1985;1776
7.27756;11.768;1985;1776
7.2795;11.768;1985;1776
7.28156;11.768;1985;1776
7.28352;11.768;1985;1776
7.28548;11.768;1985;1776
7.28724;11.768;1985;1776
7.28911;11.768;1985;1776
7.29092;11.768;1985;1776
7.29279;11.768;1985;1776
7.29474;11.768;1985;1776
7.29676;11.768;1985;1776
7.29858;11.768;1985;1776
7.30061;11.768;1985;1776
7.30255;11.768;1985;1776
7.30452;11.768;1985;1776
7.30653;11.768;1985;1776
7.30864;11.768;1985;1776
7.31034;11.768;1985;1776
7.31242;11.768;1985;1776
7.31431;11.768;1985;1776
7.31625;11.768;1985;1776
7.31811;11.768;1985;1776
7.31991;11.768;1985;1776
7.32188;11.768;1985;1776
7.32369;11.768;1985;1776
7.32568;11.768;1985;1776
7.32757;11.768;1985;1776
7.32954;11.768;1985;1776
7.33149;11.768;1985;1776
7.33322;11.768;1985;1776
7.33513;11.768;1985;1776
7.33701;11.768;1985;1776
7.33876;11.768;1985;1776
7.34066;11.768;1985;1776
7.34252;11.768;1985;1776
7.34452;11.768;1985;1776
7.34664;11.768;1985;1776
7.34875;11.768;1985;1776
7.35058;11.768;1985;1776
7.35252;11.768;1985;1776
7.35416;11.768;1985;1776
7.35609;11.768;1985;1776
7.35799;11.768;1985;1776
7.35961;11.768;1985;1776
7.36137;11.768;1985;1776
7.36309;11.768;1985;1776
7.36485;11.768;1985;1776
7.36673;11.768;1985;1776
7.36846;11.768;1985;1776
7.37012;11.768;1985;1776
7.37163;11.768;1985;1776
7.37343;11.768;1985;1776
7.37517;11.768;1985;1776
7.37681;11.768;1985;1776
7.37839;11.768;1985;1776
7.38006;11.768;1985;1776
7.38183;11.768;1985;1776
7.38339;11.768;1985;1776
7.38508;11.768;1985;1776
7.38667;11.768;1985;1776
7.38829;11.768;1985;1776
7.38985;11.768;1985;1776
7.39148;11.768;1985;1776
7.39296;11.768;1985;1776
7.39433;11.768;1985;1776
7.39588;11.768;1985;1776
7.39737;11.768;1985;1776
7.3988;11.768;1985;1776
7.40027;11.768;1985;1776
7.40189;11.768;1985;1776
7.40338;11.768;1985;1776
7.40495;11.768;1985;1776
7.40638;11.768;1985;1776
7.40779;11.768;1985;1776
7.4094;11.768;1985;1776
7.41079;11.768;1985;1776
7.41237;11.768;1985;1776
7.41383;11.768;1985;1776
7.4156;11.768;1985;1776
7.41719;11.768;1985;1776
7.41865;11.768;1985;1776
